date,service_line,active_clients,new_clients,churned_clients,new_leads,revenue_usd,marketing_spend_usd,projects_completed,avg_deal_size_usd
2023-02-01,SEO Services,30,2,2,15,28648.61,2707.68,8,2504.87
2023-03-01,SEO Services,29,2,3,15,29918.87,3040.42,7,2673.41
2023-04-01,SEO Services,29,1,1,6,27919.48,1799.28,10,2188.28
2023-05-01,SEO Services,31,3,1,18,29274.93,3762.53,8,1827.79
2023-06-01,SEO Services,31,3,3,17,27205.08,3312.72,12,1439.35
2023-07-01,SEO Services,32,2,1,20,25717.49,2623.37,10,1975.68
2023-08-01,SEO Services,31,2,3,11,32555.07,2322.08,10,3178.27
2023-09-01,SEO Services,31,2,2,21,34014.49,2533.2,6,2710.66
2023-10-01,SEO Services,32,3,2,23,30472.7,2033.42,15,1784.12
2023-11-01,SEO Services,32,3,3,35,35090.4,3134.58,10,2498.3
2023-12-01,SEO Services,32,3,3,23,35700.34,4739.73,13,2165.15
2024-01-01,SEO Services,33,2,1,17,32030.09,4272.4,7,2197.63
2024-02-01,SEO Services,32,2,3,16,35463.05,3000.27,7,1583.21
2024-03-01,SEO Services,31,2,3,14,34240.14,3362.4,11,2606.07
2024-04-01,SEO Services,30,2,3,22,28171.4,3340.93,10,3126.42
2024-05-01,SEO Services,30,2,2,13,34718.04,4166.12,10,3139.63
2024-06-01,SEO Services,29,2,3,16,29770.49,4115.27,12,2754.69
2024-07-01,SEO Services,29,3,3,18,35901.56,2260.28,10,2310.92
2024-08-01,SEO Services,29,2,2,12,32437.8,3865.11,6,2550.61
2024-09-01,SEO Services,31,3,1,23,33730.97,3851.5,18,2443.8
2024-10-01,SEO Services,30,2,3,17,37950.66,4867.84,16,2543.23
2024-11-01,SEO Services,34,5,1,57,38529.53,3365.71,12,1749.65
2024-12-01,SEO Services,36,4,2,29,45401.01,6347.35,13,1792.72
2025-01-01,SEO Services,36,2,2,17,38999.88,2549.55,12,3030.6
2025-02-01,SEO Services,36,2,2,11,34431.51,4137.19,9,2469.08
2025-03-01,SEO Services,36,3,3,23,36741.16,4386.36,12,1670.19
2025-04-01,SEO Services,37,3,2,18,35383.9,2924.82,12,1682.74
2025-05-01,SEO Services,37,3,3,20,37101.79,4644.07,10,2076.77
2025-06-01,SEO Services,36,2,3,11,34740.86,3509.47,9,2324.34
2025-07-01,SEO Services,36,2,2,23,30520.76,2942.49,9,1406.01
2025-08-01,SEO Services,38,4,2,27,37782.2,2892.67,14,1423.2
2025-09-01,SEO Services,39,4,3,50,40503.31,4076.8,12,1203.32
2025-10-01,SEO Services,40,3,2,27,45022.97,3574.76,16,2761.16
2025-11-01,SEO Services,43,5,2,40,47731.62,5581.0,17,1861.47
2025-12-01,SEO Services,42,1,2,12,43073.8,2965.65,11,3037.65
2026-01-01,SEO Services,44,4,2,24,45919.73,5029.57,24,2380.39
2026-02-01,SEO Services,46,5,3,36,37793.55,5244.68,16,1708.53
2026-03-01,SEO Services,47,3,2,25,43067.4,3678.42,16,2798.43
2026-04-01,SEO Services,46,3,4,20,35845.52,4268.72,17,1238.07
2026-05-01,SEO Services,47,4,3,41,45189.64,4545.33,7,1452.05
2026-06-01,SEO Services,47,2,2,12,39314.47,5127.8,13,3186.17
2026-07-01,SEO Services,49,5,3,34,39429.55,5003.6,24,1301.04
2026-08-01,SEO Services,48,2,3,15,45418.74,4164.59,14,2947.78
2018-01-01,Social Media Marketing,0,0,0,0,0.0,0.0,0,0.0
2018-02-01,Social Media Marketing,0,0,0,0,0.0,0.0,0,0.0
2018-03-01,Social Media Marketing,0,0,0,0,0.0,0.0,0,0.0
2018-04-01,Social Media Marketing,0,0,0,0,0.0,0.0,0,0.0
2018-05-01,Social Media Marketing,0,0,0,0,0.0,0.0,0,0.0
2018-06-01,Social Media Marketing,5,1,0,6,14470.19,1016.73,6,2287.88
2018-07-01,Social Media Marketing,7,2,0,13,12462.51,1565.8,4,1605.96
2018-08-01,Social Media Marketing,9,2,0,14,15947.95,1460.96,6,1281.34
2018-09-01,Social Media Marketing,9,1,1,10,16755.91,2071.34,5,2078.44
2018-10-01,Social Media Marketing,9,1,1,8,17534.17,2436.03,11,2474.7
2018-11-01,Social Media Marketing,11,3,1,17,17527.94,2290.59,10,1354.48
2018-12-01,Social Media Marketing,12,2,1,24,15676.44,1216.69,6,1870.18
2019-01-01,Social Media Marketing,14,3,1,36,18528.29,1699.32,4,988.34
2019-02-01,Social Media Marketing,14,1,1,10,14284.1,1464.17,4,2286.57
2019-03-01,Social Media Marketing,16,3,1,21,14218.73,1699.42,6,943.49
2019-04-01,Social Media Marketing,16,1,1,6,15807.77,1390.53,5,1924.7
2019-05-01,Social Media Marketing,16,1,1,10,15298.2,1177.07,8,2344.63
2019-06-01,Social Media Marketing,16,1,1,6,14885.62,1584.12,5,2483.72
2019-07-01,Social Media Marketing,16,1,1,8,15643.1,1371.67,5,1921.55
2019-08-01,Social Media Marketing,16,1,1,6,15922.18,1375.93,7,1317.13
2019-09-01,Social Media Marketing,16,1,1,7,16348.03,2170.75,9,2124.04
2019-10-01,Social Media Marketing,17,2,1,14,20724.66,1467.44,8,1786.86
2019-11-01,Social Media Marketing,19,3,1,34,18552.94,1443.22,9,1018.51
2019-12-01,Social Media Marketing,19,1,1,7,18957.02,2544.75,8,2116.67
2020-01-01,Social Media Marketing,19,1,1,8,15672.62,2095.98,6,2080.02
2020-02-01,Social Media Marketing,19,1,1,11,17244.16,1035.43,9,1620.92
2020-03-01,Social Media Marketing,20,2,1,11,11237.49,824.71,4,951.44
2020-04-01,Social Media Marketing,21,2,1,12,12745.06,1274.72,5,1559.61
2020-05-01,Social Media Marketing,21,1,1,9,11339.22,1208.71,4,1258.31
2020-06-01,Social Media Marketing,20,1,2,10,12874.88,1316.89,4,1922.44
2020-07-01,Social Media Marketing,19,1,2,6,16646.18,1357.17,8,2476.99
2020-08-01,Social Media Marketing,20,2,1,13,17529.07,1519.49,7,1708.8
2020-09-01,Social Media Marketing,20,1,1,6,18037.57,1881.65,12,2260.83
2020-10-01,Social Media Marketing,20,1,1,12,18333.51,1953.22,16,1949.4
2020-11-01,Social Media Marketing,21,2,1,23,19894.6,2471.31,4,1870.51
2020-12-01,Social Media Marketing,21,1,1,10,19243.16,2170.61,7,2346.25
2021-01-01,Social Media Marketing,22,2,1,17,20357.02,1586.9,13,1690.5
2021-02-01,Social Media Marketing,23,3,2,21,20034.55,2446.86,7,929.5
2021-03-01,Social Media Marketing,24,2,1,24,22372.81,1742.56,9,1660.04
2021-04-01,Social Media Marketing,25,2,1,12,20393.45,1252.75,8,2219.06
2021-05-01,Social Media Marketing,25,2,2,11,21287.5,2214.45,17,2120.83
2021-06-01,Social Media Marketing,25,2,2,21,21816.29,2600.1,17,1883.58
2021-07-01,Social Media Marketing,26,2,1,11,17581.02,2085.99,7,1655.95
2021-08-01,Social Media Marketing,26,2,2,20,19174.52,2469.01,11,1642.28
2021-09-01,Social Media Marketing,27,2,1,13,20944.86,2911.02,10,1889.86
2021-10-01,Social Media Marketing,27,2,2,13,23532.17,1948.69,14,1443.58
2021-11-01,Social Media Marketing,27,2,2,14,25433.95,1761.86,8,2248.37
2021-12-01,Social Media Marketing,30,4,1,37,24795.36,1765.01,10,1144.3
2022-01-01,Social Media Marketing,30,2,2,17,22856.65,2562.39,11,1347.42
2022-02-01,Social Media Marketing,30,2,2,17,24279.64,2487.09,7,1630.48
2022-03-01,Social Media Marketing,31,2,1,13,22365.71,3028.15,18,1451.73
2022-04-01,Social Media Marketing,32,3,2,17,22388.89,3100.42,16,1355.69
2022-05-01,Social Media Marketing,32,3,3,37,23128.41,2224.97,6,1134.79
2022-06-01,Social Media Marketing,32,1,1,12,18430.13,2499.74,10,2464.87
2022-07-01,Social Media Marketing,33,3,2,17,19454.08,1570.08,10,1577.85
2022-08-01,Social Media Marketing,34,3,2,23,19633.58,2711.83,10,1347.18
2022-09-01,Social Media Marketing,33,2,3,20,21466.93,2446.91,10,1526.94
2022-10-01,Social Media Marketing,33,2,2,12,26099.39,2760.17,18,2046.8
2022-11-01,Social Media Marketing,35,4,2,39,23187.33,2777.12,17,962.37
2022-12-01,Social Media Marketing,34,2,3,11,24510.47,2140.33,15,1870.45
2023-01-01,Social Media Marketing,37,4,1,23,25748.43,2089.9,15,1184.66
2023-02-01,Social Media Marketing,37,2,2,20,21337.11,1926.52,9,1338.25
2023-03-01,Social Media Marketing,37,2,2,13,23382.97,3256.42,7,1043.57
2023-04-01,Social Media Marketing,37,3,3,18,24377.43,3209.05,12,1403.33
2023-05-01,Social Media Marketing,39,4,2,22,26821.3,3261.66,19,1393.54
2023-06-01,Social Media Marketing,38,2,3,12,25412.32,1723.73,13,2132.3
2023-07-01,Social Media Marketing,38,2,2,16,25167.02,3280.59,16,1617.15
2023-08-01,Social Media Marketing,39,3,2,28,27514.0,2757.3,15,1424.49
2023-09-01,Social Media Marketing,40,3,2,17,25367.11,3114.52,9,1561.45
2023-10-01,Social Media Marketing,39,2,3,14,29020.52,2352.87,7,1742.34
2023-11-01,Social Media Marketing,38,2,3,12,30843.54,2017.24,11,2053.66
2023-12-01,Social Media Marketing,41,6,3,61,31830.76,2733.03,14,1089.88
2024-01-01,Social Media Marketing,40,3,4,24,28803.06,3738.71,15,1150.07
2024-02-01,Social Media Marketing,43,6,3,54,31091.46,2748.9,13,1082.43
2024-03-01,Social Media Marketing,41,1,3,12,26391.14,1665.28,9,2337.4
2024-04-01,Social Media Marketing,44,6,3,36,29580.75,2097.8,14,1050.43
2024-05-01,Social Media Marketing,43,2,3,19,30489.13,2770.66,15,1374.99
2024-06-01,Social Media Marketing,43,3,3,19,27871.08,2517.02,13,1521.05
2024-07-01,Social Media Marketing,43,2,2,16,27511.63,3187.65,8,2355.68
2024-08-01,Social Media Marketing,42,2,3,15,33901.35,3996.1,11,1799.21
2024-09-01,Social Media Marketing,41,3,4,36,28779.95,3007.37,19,2107.31
2024-10-01,Social Media Marketing,42,3,2,20,35035.23,2674.9,29,1572.36
2024-11-01,Social Media Marketing,42,4,4,27,34454.44,3750.08,15,1219.67
2024-12-01,Social Media Marketing,42,2,2,13,33461.95,4547.81,11,2065.57
2025-01-01,Social Media Marketing,41,2,3,16,28149.13,3035.98,11,1597.82
2025-02-01,Social Media Marketing,41,2,2,18,30044.86,2222.21,10,1515.49
2025-03-01,Social Media Marketing,43,4,2,45,31051.54,2515.75,7,952.15
2025-04-01,Social Media Marketing,43,3,3,25,36632.29,4620.83,22,1817.83
2025-05-01,Social Media Marketing,42,2,3,23,33477.55,2464.8,26,2289.18
2025-06-01,Social Media Marketing,41,2,3,12,30037.93,2015.97,17,2057.99
2025-07-01,Social Media Marketing,42,4,3,25,29292.38,2903.22,15,1275.53
2025-08-01,Social Media Marketing,41,2,3,12,34142.53,3865.52,10,2229.13
2025-09-01,Social Media Marketing,42,4,3,35,34787.17,2937.37,17,1486.53
2025-10-01,Social Media Marketing,43,3,2,20,39608.44,5062.49,17,2295.37
2025-11-01,Social Media Marketing,47,8,4,95,38476.57,4611.25,28,975.6
2025-12-01,Social Media Marketing,47,3,3,17,38394.23,3094.94,18,1474.73
2026-01-01,Social Media Marketing,47,4,4,24,39548.68,4922.3,22,1854.31
2026-02-01,Social Media Marketing,49,5,3,28,36169.11,3376.49,14,1427.66
2026-03-01,Social Media Marketing,52,5,2,29,39380.58,2753.0,26,1278.72
2026-04-01,Social Media Marketing,53,3,2,20,40017.48,4423.14,16,2340.44
2026-05-01,Social Media Marketing,52,3,4,17,38335.17,4101.93,13,1837.88
2026-06-01,Social Media Marketing,51,2,3,15,34343.47,3383.18,10,2496.27
2026-07-01,Social Media Marketing,50,3,4,20,34314.86,3820.06,12,1832.77
2026-08-01,Social Media Marketing,49,2,3,15,38815.71,5039.79,10,1869.91
2018-01-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-02-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-03-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-04-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-05-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-06-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-07-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-08-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-09-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-10-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-11-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2018-12-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-01-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-02-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-03-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-04-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-05-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-06-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-07-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-08-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-09-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-10-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-11-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2019-12-01,Staff Augmentation,0,0,0,0,0.0,0.0,0,0.0
2020-01-01,Staff Augmentation,4,1,0,9,13194.3,926.94,1,3112.5
2020-02-01,Staff Augmentation,4,0,0,0,11303.96,1326.6,1,7512.83
2020-03-01,Staff Augmentation,4,0,0,0,9769.7,1204.51,1,4767.73
2020-04-01,Staff Augmentation,4,0,0,0,9626.26,943.37,1,6801.62
2020-05-01,Staff Augmentation,4,0,0,0,10290.78,1109.72,1,8462.47
2020-06-01,Staff Augmentation,4,0,0,0,11053.28,863.78,2,7265.33
2020-07-01,Staff Augmentation,5,1,0,7,14902.29,1626.81,4,3412.43
2020-08-01,Staff Augmentation,5,0,0,0,14298.76,1063.57,1,7612.38
2020-09-01,Staff Augmentation,5,0,0,0,12651.88,1328.65,2,7012.17
2020-10-01,Staff Augmentation,5,0,0,0,14800.92,984.28,2,5253.36
2020-11-01,Staff Augmentation,5,0,0,0,14623.39,1114.79,1,5669.4
2020-12-01,Staff Augmentation,5,0,0,0,14535.26,1023.34,3,7480.35
2021-01-01,Staff Augmentation,5,0,0,0,17012.59,2203.27,2,8351.33
2021-02-01,Staff Augmentation,5,0,0,0,16996.59,1522.96,1,8422.74
2021-03-01,Staff Augmentation,5,0,0,0,17420.07,1317.34,2,6504.29
2021-04-01,Staff Augmentation,6,1,0,6,17494.2,1457.05,4,3633.39
2021-05-01,Staff Augmentation,7,1,0,12,15768.7,1903.09,2,3322.29
2021-06-01,Staff Augmentation,7,0,0,0,16797.88,1747.64,1,8035.82
2021-07-01,Staff Augmentation,7,1,1,11,18643.66,1268.26,1,4189.79
2021-08-01,Staff Augmentation,6,0,1,0,18919.99,1623.39,1,8332.9
2021-09-01,Staff Augmentation,5,0,1,0,18533.03,2523.9,2,8318.4
2021-10-01,Staff Augmentation,6,1,0,6,19556.12,2576.63,1,5284.52
2021-11-01,Staff Augmentation,5,0,1,0,18320.5,1659.76,2,8723.87
2021-12-01,Staff Augmentation,5,0,0,0,20101.33,1291.57,5,6656.93
2022-01-01,Staff Augmentation,5,0,0,0,12774.17,1529.09,1,5479.75
2022-02-01,Staff Augmentation,5,0,0,0,15204.87,1580.07,1,6162.13
2022-03-01,Staff Augmentation,5,0,0,0,20644.47,2456.8,2,8966.09
2022-04-01,Staff Augmentation,6,1,0,11,16726.34,1156.37,2,5778.16
2022-05-01,Staff Augmentation,6,0,0,0,19006.79,2060.71,2,8443.57
2022-06-01,Staff Augmentation,6,0,0,0,17444.46,2100.25,2,7361.4
2022-07-01,Staff Augmentation,6,0,0,0,17227.57,1311.92,2,7299.24
2022-08-01,Staff Augmentation,6,0,0,0,17293.13,1256.75,1,8073.12
2022-09-01,Staff Augmentation,6,0,0,0,18159.5,2038.75,2,7750.98
2022-10-01,Staff Augmentation,6,0,0,0,17038.93,1476.01,3,6075.68
2022-11-01,Staff Augmentation,7,1,0,11,20374.03,2502.48,2,8335.19
2022-12-01,Staff Augmentation,6,0,1,0,19651.05,1986.67,2,4507.58
2023-01-01,Staff Augmentation,7,1,0,7,26110.95,2260.41,3,3184.0
2023-02-01,Staff Augmentation,8,1,0,11,21126.99,1529.54,4,4170.87
2023-03-01,Staff Augmentation,9,1,0,9,22996.53,1790.97,3,4058.41
2023-04-01,Staff Augmentation,10,1,0,6,19269.88,1287.0,2,3252.18
2023-05-01,Staff Augmentation,9,0,1,0,22126.17,2815.83,2,8084.1
2023-06-01,Staff Augmentation,9,1,1,8,24463.95,3192.82,3,3163.88
2023-07-01,Staff Augmentation,10,1,0,8,22678.93,1855.26,4,3802.08
2023-08-01,Staff Augmentation,10,1,1,8,21526.9,1307.69,2,7663.08
2023-09-01,Staff Augmentation,10,1,1,6,21260.25,1353.75,1,4015.8
2023-10-01,Staff Augmentation,10,1,1,10,24526.97,2244.26,3,4496.01
2023-11-01,Staff Augmentation,9,0,1,0,25312.01,2053.7,6,6565.94
2023-12-01,Staff Augmentation,9,1,1,8,27617.08,1757.73,4,6912.29
2024-01-01,Staff Augmentation,10,1,0,12,25995.51,1883.31,3,3451.7
2024-02-01,Staff Augmentation,10,1,1,7,26577.15,3293.9,3,4443.92
2024-03-01,Staff Augmentation,10,1,1,6,24854.37,2177.15,5,8972.45
2024-04-01,Staff Augmentation,10,1,1,7,25412.98,2269.26,5,6235.38
2024-05-01,Staff Augmentation,10,1,1,6,27522.58,3650.47,3,5899.57
2024-06-01,Staff Augmentation,10,1,1,8,27490.18,1910.8,2,7895.59
2024-07-01,Staff Augmentation,10,1,1,6,24643.4,3168.63,3,5992.01
2024-08-01,Staff Augmentation,10,0,0,0,26876.05,3382.71,3,6756.61
2024-09-01,Staff Augmentation,9,0,1,0,28958.59,3755.55,4,8359.7
2024-10-01,Staff Augmentation,9,1,1,11,29977.98,1848.17,3,4042.96
2024-11-01,Staff Augmentation,9,1,1,8,28078.34,1697.28,3,4707.38
2024-12-01,Staff Augmentation,10,1,0,9,27702.17,2774.94,4,5329.55
2025-01-01,Staff Augmentation,11,1,0,11,31425.45,3319.74,3,4351.45
2025-02-01,Staff Augmentation,11,1,1,9,28584.91,3704.66,3,5418.86
2025-03-01,Staff Augmentation,12,1,0,12,26700.47,1992.9,2,3818.82
2025-04-01,Staff Augmentation,12,1,1,10,28886.61,1809.59,2,5146.39
2025-05-01,Staff Augmentation,12,1,1,9,26203.62,3100.92,4,7802.26
2025-06-01,Staff Augmentation,12,1,1,12,35470.31,3653.55,3,6641.83
2025-07-01,Staff Augmentation,12,1,1,8,27410.55,3764.55,2,4186.6
2025-08-01,Staff Augmentation,12,1,1,9,34232.97,4661.3,5,6601.93
2025-09-01,Staff Augmentation,14,2,0,23,30100.31,2683.47,3,3790.87
2025-10-01,Staff Augmentation,14,1,1,7,30406.98,2108.17,5,4907.04
2025-11-01,Staff Augmentation,14,1,1,6,31347.45,2358.63,5,4580.73
2025-12-01,Staff Augmentation,14,1,1,7,29418.64,3295.27,2,3940.25
2026-01-01,Staff Augmentation,14,1,1,9,34024.84,2811.9,3,7399.23
2026-02-01,Staff Augmentation,14,1,1,7,33808.85,3548.16,5,3258.85
2026-03-01,Staff Augmentation,14,1,1,9,32193.12,3730.66,2,6914.28
2026-04-01,Staff Augmentation,14,1,1,7,33128.85,2939.68,4,5568.68
2026-05-01,Staff Augmentation,14,1,1,10,32578.81,3852.21,3,6166.9
2026-06-01,Staff Augmentation,14,1,1,10,29867.95,2953.27,6,6665.69
2026-07-01,Staff Augmentation,14,1,1,8,31620.52,3157.81,3,3892.29
2026-08-01,Staff Augmentation,14,1,1,12,33087.87,4224.79,8,7064.13
2018-01-01,Web & Software Development,4,1,0,10,26815.06,2092.94,1,4544.88
2018-02-01,Web & Software Development,5,1,0,6,26495.8,1824.62,3,4400.75
2018-03-01,Web & Software Development,6,1,0,8,23107.25,3215.49,4,9307.91
2018-04-01,Web & Software Development,7,1,0,8,25304.97,2069.92,2,9541.32
2018-05-01,Web & Software Development,7,0,0,0,27220.11,2605.69,4,11803.54
2018-06-01,Web & Software Development,7,1,1,9,23279.64,3254.77,1,4901.12
2018-07-01,Web & Software Development,6,0,1,0,26435.19,3033.81,1,13548.19
2018-08-01,Web & Software Development,6,0,0,0,26297.03,2585.97,2,14509.2
2018-09-01,Web & Software Development,6,0,0,0,24785.82,2934.01,2,6296.0
2018-10-01,Web & Software Development,6,0,0,0,29454.32,3983.66,2,10369.18
2018-11-01,Web & Software Development,7,1,0,7,29534.27,2420.98,2,9506.68
2018-12-01,Web & Software Development,7,0,0,0,28400.13,3769.2,2,8423.86
2019-01-01,Web & Software Development,6,0,1,0,26072.44,1586.78,3,12141.61
2019-02-01,Web & Software Development,6,0,0,0,26417.06,2222.12,4,8674.8
2019-03-01,Web & Software Development,6,0,0,0,26341.57,1844.6,5,12529.67
2019-04-01,Web & Software Development,6,0,0,0,28277.39,3701.44,3,10932.59
2019-05-01,Web & Software Development,7,1,0,8,28293.92,3135.72,2,5267.98
2019-06-01,Web & Software Development,7,0,0,0,29614.29,3388.9,2,10429.18
2019-07-01,Web & Software Development,7,0,0,0,27003.37,3446.62,4,10565.21
2019-08-01,Web & Software Development,7,0,0,0,27630.2,2251.78,2,14996.86
2019-09-01,Web & Software Development,7,1,1,8,24871.61,2066.32,4,9570.11
2019-10-01,Web & Software Development,8,1,0,7,25728.73,1989.78,3,10293.8
2019-11-01,Web & Software Development,7,0,1,0,28813.12,3268.39,1,14352.91
2019-12-01,Web & Software Development,8,1,0,9,29194.03,2256.38,2,7033.38
2020-01-01,Web & Software Development,7,0,1,0,24819.15,2742.08,3,12334.88
2020-02-01,Web & Software Development,6,0,1,0,28530.33,3070.36,1,10948.35
2020-03-01,Web & Software Development,6,0,0,0,21337.55,1669.13,1,10546.99
2020-04-01,Web & Software Development,6,0,0,0,18806.74,1671.4,1,6505.66
2020-05-01,Web & Software Development,6,0,0,0,20719.34,1857.2,1,9349.94
2020-06-01,Web & Software Development,6,0,0,0,18998.21,2024.7,2,10893.21
2020-07-01,Web & Software Development,5,0,1,0,22575.78,1915.76,2,12930.7
2020-08-01,Web & Software Development,5,0,0,0,24343.25,1473.99,1,10964.16
2020-09-01,Web & Software Development,5,0,0,0,23579.25,2080.99,1,10550.5
2020-10-01,Web & Software Development,5,0,0,0,26432.62,3222.72,2,12435.48
2020-11-01,Web & Software Development,6,1,0,7,27270.17,2065.91,3,6584.4
2020-12-01,Web & Software Development,5,0,1,0,28924.69,3769.73,2,10609.34
2021-01-01,Web & Software Development,6,1,0,12,36587.25,2217.06,1,8783.73
2021-02-01,Web & Software Development,5,0,1,0,31879.77,4168.64,2,10764.87
2021-03-01,Web & Software Development,6,1,0,6,30510.72,2391.19,1,7478.56
2021-04-01,Web & Software Development,7,1,0,11,34683.13,4347.38,4,6480.76
2021-05-01,Web & Software Development,7,0,0,0,32110.9,2702.59,5,10629.05
2021-06-01,Web & Software Development,7,0,0,0,30551.62,2552.46,3,10859.33
2021-07-01,Web & Software Development,7,0,0,0,30877.98,2717.26,1,14827.45
2021-08-01,Web & Software Development,6,0,1,0,30507.27,3743.67,3,8583.71
2021-09-01,Web & Software Development,7,1,0,9,31395.93,4382.43,2,8534.54
2021-10-01,Web & Software Development,8,1,0,9,34263.07,2118.28,3,13107.17
2021-11-01,Web & Software Development,8,1,1,6,30640.59,2259.44,2,5811.77
2021-12-01,Web & Software Development,8,1,1,6,32882.63,2114.42,3,5283.74
2022-01-01,Web & Software Development,8,1,1,12,31554.42,3002.67,4,8748.15
2022-02-01,Web & Software Development,8,0,0,0,29558.14,3841.39,2,7296.12
2022-03-01,Web & Software Development,8,1,1,7,30572.09,2614.45,1,6501.3
2022-04-01,Web & Software Development,7,0,1,0,29335.27,3305.34,4,13854.94
2022-05-01,Web & Software Development,8,1,0,7,33624.09,3241.98,4,4690.4
2022-06-01,Web & Software Development,8,1,1,7,27264.52,2434.99,1,5382.19
2022-07-01,Web & Software Development,7,0,1,0,27633.88,2043.56,4,11880.76
2022-08-01,Web & Software Development,7,1,1,8,30710.01,1850.48,1,9546.31
2022-09-01,Web & Software Development,7,1,1,7,28685.56,3117.36,1,4249.19
2022-10-01,Web & Software Development,7,0,0,0,31397.22,3775.98,2,13683.9
2022-11-01,Web & Software Development,8,1,0,12,34577.69,2218.75,1,5872.53
2022-12-01,Web & Software Development,7,0,1,0,30557.02,2822.84,2,8963.07
2023-01-01,Web & Software Development,8,1,0,7,35946.76,2440.83,5,7221.32
2023-02-01,Web & Software Development,9,1,0,10,36331.43,4505.82,2,5513.98
2023-03-01,Web & Software Development,9,0,0,0,33576.26,3190.04,2,11837.29
2023-04-01,Web & Software Development,9,1,1,7,32494.29,3273.84,3,7365.37
2023-05-01,Web & Software Development,9,0,0,0,35507.17,4265.76,2,9272.35
2023-06-01,Web & Software Development,8,0,1,0,32385.28,2344.34,2,8692.98
2023-07-01,Web & Software Development,8,1,1,8,32671.79,4459.93,2,7606.69
2023-08-01,Web & Software Development,8,1,1,7,38824.55,2881.67,3,8200.63
2023-09-01,Web & Software Development,8,0,0,0,33493.28,4112.87,2,14847.77
2023-10-01,Web & Software Development,8,1,1,7,32065.71,3879.7,3,7653.11
2023-11-01,Web & Software Development,8,1,1,7,42486.43,5016.67,3,6885.2
2023-12-01,Web & Software Development,8,0,0,0,37155.53,3493.86,4,14985.65
2024-01-01,Web & Software Development,9,1,0,6,38517.64,3564.84,3,7795.31
2024-02-01,Web & Software Development,9,0,0,0,37476.42,4054.27,2,13502.07
2024-03-01,Web & Software Development,10,1,0,10,33141.01,2937.12,2,12424.25
2024-04-01,Web & Software Development,9,0,1,0,36206.78,4688.77,2,13123.71
2024-05-01,Web & Software Development,9,1,1,10,40290.69,5360.97,3,11957.5
2024-06-01,Web & Software Development,9,1,1,8,38026.1,3388.08,2,13947.93
2024-07-01,Web & Software Development,9,1,1,6,34953.1,3293.56,2,5564.05
2024-08-01,Web & Software Development,11,2,0,14,41232.62,4618.75,2,5598.71
2024-09-01,Web & Software Development,11,1,1,7,42437.81,5205.98,4,6380.4
2024-10-01,Web & Software Development,11,1,1,6,41394.97,4344.41,4,4945.99
2024-11-01,Web & Software Development,11,1,1,9,35175.81,4046.17,6,8771.08
2024-12-01,Web & Software Development,11,1,1,7,35801.96,3163.91,4,8226.29
2025-01-01,Web & Software Development,11,1,1,10,43106.5,5094.53,2,6944.14
2025-02-01,Web & Software Development,11,1,1,8,37058.89,4552.15,8,5625.29
2025-03-01,Web & Software Development,11,1,1,7,40843.05,3618.07,4,14457.14
2025-04-01,Web & Software Development,10,0,1,0,39063.9,5293.78,4,12048.4
2025-05-01,Web & Software Development,10,1,1,9,43143.88,5441.82,4,13005.72
2025-06-01,Web & Software Development,11,2,1,21,37007.59,4978.72,2,4064.35
2025-07-01,Web & Software Development,11,1,1,11,40619.04,2782.3,2,6111.15
2025-08-01,Web & Software Development,10,0,1,0,43954.97,4861.67,8,12757.64
2025-09-01,Web & Software Development,9,0,1,0,45039.67,4767.35,2,11511.84
2025-10-01,Web & Software Development,9,1,1,6,43175.98,5631.96,5,7854.04
2025-11-01,Web & Software Development,10,1,0,9,49249.5,6345.03,6,7438.72
2025-12-01,Web & Software Development,11,1,0,8,45911.09,3168.66,4,4258.81
